ehr,1,1,0,0,1,0,1
waves,0,1,1,0,0,1,1
thermal,0,0,0,1,1,1,1
time_min,,,,,,,
10,0.5532360831656606,0.5669852448021463,0.5125754527162978,0.6989436619718311,0.7052313883299799,0.7012072434607646,0.7254359490274984
20,0.5747820254862509,0.5698356807511737,0.49287391012743126,0.716549295774648,0.7303822937625755,0.7143695506371562,0.7358316566063046
30,0.5886150234741784,0.5778839704896043,0.49320925553319916,0.7294600938967137,0.7422032193158954,0.72761569416499,0.7527665995975855
60,0.6153588195841717,0.5924714956405097,0.5091381623071765,0.7515928906773978,0.7664319248826291,0.7537726358148894,0.7770791415157613
90,0.6260898725687457,0.6011066398390341,0.4920355466130114,0.7697853789403084,0.7810194500335346,0.7675217974513748,0.7928403755868546
120,0.6213112005365525,0.5980885311871227,0.47719651240778005,0.7747317236753856,0.7820254862508385,0.7697853789403084,0.7945171026156942
150,0.6175385647216632,0.5905432595573441,0.47476525821596244,0.7715459423205902,0.7783366867873911,0.7660127431254191,0.7911636485580148
180,0.613095238095238,0.5842555331991951,0.46872904091213957,0.7650905432595574,0.77322266934943,0.7619047619047619,0.7868879946344736
