ehr,1,1,0,0,1,0,1
waves,0,1,1,0,0,1,1
thermal,0,0,0,1,1,1,1
pseudonym,,,,,,,
260121025,0.08947035764625577,0.031635993176652506,0.20237112506657803,0.04782912595654789,0.12984904624606888,0.0790072672317691,0.1281595513484481
170221041,0.15079292810862488,0.19487425356779928,0.1001463131861208,0.06088455793427117,0.06078424201217478,0.0745797406077156,0.10207768716128067
90321052,0.06340962407600241,0.1588125232563606,0.033222123015232856,0.16459744350640754,0.16238447407806317,0.17045200893549783,0.19970851640070544
210321059,0.11340598655976827,0.1122158669473286,0.18676470442361837,0.046197261911682504,0.035283741601664226,0.023136343031491802,0.024914405348508563
110421069,0.06905644103492287,0.09861995089830734,0.0481379972162474,0.03160842367845148,0.043973526944226383,0.05891978548752008,0.045263117249452166
120421070,0.10905599682373585,0.1702012048287206,0.29270182248958576,0.0600483107033185,0.04840889410575435,0.0340002641569246,0.042563104836756245
140721114,0.015170940064679657,0.016702655294116065,0.11995861683677231,0.07988515270292226,0.038880789567986955,0.09289327061145031,0.04510876686902395
220721117,0.14025507175070326,0.08944112055893966,0.24315131029723236,0.03062786081579222,0.028748467447881714,0.022832902447502298,0.0282590960792186
141021143,0.08796687741037443,0.10045921685387686,0.29147509390827203,0.09396635387793931,0.09799919151000504,0.08649774474710335,0.12596393616463156
170222196,0.11308265066071098,0.05891978548752007,0.16793749531844024,0.1024783109127087,0.046797251488857786,0.0777167209960217,0.06356068132630253
230222202,0.15234021168637218,0.07606129544133071,0.16337468144238584,0.027886432349333475,0.021454949193419358,0.024914405348508563,0.02637618467194313
250521091,0.08420979559951064,0.08792722589724408,0.17634951063048418,0.04217213740667121,0.029614848790203003,0.038542983082260104,0.04593230205881919
mean,0.030620150695115728,0.03236551016833032,0.053969097564512576,0.02189515385865118,0.021717187798621262,0.022173489184209878,0.025921227075458218
