ehr,1,1,0,0,1,0,1
waves,0,1,1,0,0,1,1
thermal,0,0,0,1,1,1,1
pseudonym,,,,,,,
260121025,0.8590102707749766,0.9019607843137256,0.7133520074696545,0.15126050420168066,0.41923436041083095,0.20354808590102708,0.44631185807656387
170221041,0.6470588235294119,0.43697478991596633,0.09617180205415499,0.773109243697479,0.7012138188608776,0.6097105508870214,0.6554621848739497
90321052,0.14472455648926236,0.4061624649859944,0.9794584500466854,0.6816059757236228,0.5042016806722689,0.7376283846872083,0.638655462184874
210321059,0.4817927170868347,0.3249299719887956,0.5004668534080299,0.9178338001867414,0.8431372549019608,0.9178338001867414,0.8524743230625583
110421069,0.6227824463118582,0.29038281979458447,0.04201680672268908,0.9374416433239963,0.8898225957049488,0.8618113912231559,0.8590102707749766
120421070,0.45191409897292256,0.37348272642390284,0.3211951447245565,0.8440709617180205,0.8104575163398692,0.8646125116713351,0.7768440709617179
140721114,0.9645191409897292,0.9645191409897294,0.849673202614379,0.6956115779645191,0.8394024276377215,0.7450980392156863,0.8711484593837536
220721117,0.4164332399626517,0.5938375350140056,0.5947712418300654,0.9253034547152195,0.8907563025210085,0.9262371615312792,0.9028944911297854
141021143,0.6601307189542484,0.7488328664799253,0.6125116713352007,0.43043884220354806,0.5126050420168067,0.4575163398692811,0.5555555555555556
170222196,0.7955182072829131,0.7721755368814193,0.3352007469654529,0.8440709617180205,0.9010270774976658,0.8468720821662,0.8692810457516339
230222202,0.6022408963585434,0.5686274509803921,0.480859010270775,0.9495798319327732,0.9458450046685342,0.9570494864612513,0.9477124183006536
250521091,0.7581699346405227,0.7441643323996266,0.38562091503267976,0.8543417366946778,0.8720821661998132,0.8515406162464985,0.8860877684407098
mean,0.6170245876128229,0.5938375350140056,0.4926081543728602,0.7503890445066915,0.7608154372860256,0.7482882041705573,0.7717864923747276
